sensor_id,timestamp,waste_type,inductive_property,capacitive_property,moisture_property,infrared_property
3,2023-09-04 04:15:00,0,-1.4795683403737625,-1.5962957582502104,0.287103364558508,-0.5582686661604239
4,2023-09-04 04:30:00,2,1.3606245066004776,0.4423078854815244,1.4072749217151383,0.24996863710045103
4,2023-09-04 04:45:00,0,0.19872743283828848,-0.6633754467119588,-1.749572193908092,0.1788994949171672
2,2023-09-04 05:00:00,0,1.1454583818297017,-0.6288228425809125,0.4907709204051682,-1.1494663832439176
1,2023-09-04 05:15:00,1,-1.0922693157863663,-0.14508638474626354,1.305441143791808,-0.5540881283849368
3,2023-09-04 05:30:00,1,-0.5758706163365045,1.3406755928887295,0.8302168468162681,0.2747034856054175
1,2023-09-04 05:45:00,1,-0.2316048167032634,0.5459656978746635,0.321047957199618,-0.3729314914471543
2,2023-09-04 06:00:00,2,1.446690956508788,-1.4580853417260249,-1.104624933727002,-1.3483903057275208
3,2023-09-04 06:15:00,0,1.3175912816463224,1.375228197019776,-0.934901970521452,-0.9129176207809288
4,2023-09-04 06:30:00,0,-1.6947344651445384,-0.8361384673671906,0.9659952173807083,0.08692766385644692
2,2023-09-04 06:45:00,2,0.28479388274659884,-0.49061242605672717,-0.12023174713481202,-0.9721419059336653
4,2023-09-04 07:00:00,2,0.6290596823798394,-0.5597176343188197,0.8981060320984882,-0.5182051791453375
4,2023-09-04 07:15:00,2,0.41389355760906443,1.3406755928887295,0.4907709204051682,-1.5379080182162779
2,2023-09-04 07:30:00,1,-0.6189038412906597,-0.35240200953254164,1.4412195143562478,-0.4311106421560191
2,2023-09-04 07:45:00,2,0.3278271077007541,-1.2162171128087003,0.5247155130462782,-0.7672955549347884
3,2023-09-04 08:00:00,0,1.3175912816463224,-1.5271905499881175,-0.934901970521452,-0.25796670262125404
2,2023-09-04 08:15:00,1,-0.6189038412906597,-0.07598117648417095,1.101773587945148,-0.17226567822376468
1,2023-09-04 08:30:00,2,-1.5656347902820729,-0.7670332591050978,1.101773587945148,1.5396645408382785
3,2023-09-04 08:45:00,1,0.1556942078841333,-0.24874419713940266,-1.1725141190092219,1.5041299697466368
3,2023-09-04 09:00:00,0,0.4569267825632196,1.0642547598403589,0.18526958663517787,1.3501468283495217
3,2023-09-04 09:15:00,1,-1.5226015653279177,0.5459656978746635,1.237551958509588,-0.642227799818127
3,2023-09-04 09:30:00,2,-0.016438691932487464,-0.11053378061521714,-0.629400636751462,0.31964426669190577
1,2023-09-04 09:45:00,0,-0.79103674110728,-0.4215072177946344,1.3393857364329183,0.5889405750628783
4,2023-09-04 10:00:00,1,-0.5328373913823493,0.5114130937436171,-0.12023174713481202,-0.10502869566801086
2,2023-09-04 10:15:00,1,-1.4365351154196073,-1.6654009665123028,0.694438476251828,-0.17540108155538028
1,2023-09-04 10:30:00,2,1.5757906313712535,-0.4215072177946344,-0.629400636751462,-1.6316217400167845
4,2023-09-04 10:45:00,2,0.6290596823798394,1.5825438218060537,0.9320506247395982,-0.1583305523054738
3,2023-09-04 11:00:00,2,-0.9631696409239007,0.407755281350478,1.576997884920688,1.5751991119299205
1,2023-09-04 11:15:00,2,1.446690956508788,0.9605969474472197,-0.968846563162562,1.15610019993732
4,2023-09-04 11:30:00,2,0.28479388274659884,1.1333599681024513,-0.08628715449370199,-1.1456342236163874
1,2023-09-04 11:45:00,1,1.5757906313712535,0.23499226069524648,1.305441143791808,0.1844735452844837
4,2023-09-04 12:00:00,0,-1.1353025407405215,-1.5271905499881175,0.4228817351229481,1.4170354327573185
3,2023-09-04 12:15:00,2,1.661857081279563,1.4443334052818686,-1.240403304291442,-0.7540571853124118
4,2023-09-04 12:30:00,0,1.231524831738012,1.478886009412915,-1.138569526368112,-0.4851092550893967
3,2023-09-04 12:45:00,0,-0.059471916886642655,-1.5962957582502104,0.08343580871184816,-0.9139627552248005
2,2023-09-04 13:00:00,0,-0.4037377165198837,0.13133444830210733,-0.663345229392572,-1.7204581677458892
2,2023-09-04 13:15:00,2,-1.4795683403737625,-1.4926379458570713,-1.274347896932552,0.10713359643796873
1,2023-09-04 13:30:00,2,1.0593919319213914,-0.14508638474626354,0.8302168468162681,-1.3870602801507785
1,2023-09-04 13:45:00,1,-1.5226015653279177,-0.17963898887730992,0.8641614394573781,0.6903186161184454
2,2023-09-04 14:00:00,2,1.0593919319213914,1.0988073639714053,-1.511960045420322,0.7976190856892856
2,2023-09-04 14:15:00,2,-0.4467709414740389,-0.8361384673671906,-1.1725141190092219,-1.036940241453718
1,2023-09-04 14:30:00,2,1.7048903062337182,1.375228197019776,-1.070680341085892,0.41126771960466885
4,2023-09-04 14:45:00,1,0.1126609829299781,-0.9052436756292831,0.9659952173807083,0.6432875661442131
3,2023-09-04 15:00:00,2,-0.3607044915657285,-1.1816645086776543,-1.274347896932552,1.454660272736704
2,2023-09-04 15:15:00,1,-0.8340699660614351,-0.07598117648417095,0.15132499399406824,-0.13011192232093455
2,2023-09-04 15:30:00,1,-1.2213689906488319,-0.870691071498237,-0.5954560441103519,-0.022811452750094274
3,2023-09-04 15:45:00,2,-0.3176712666115733,1.375228197019776,1.4412195143562478,-1.6514792944503491
3,2023-09-04 16:00:00,2,0.8011925821964602,1.5479912176750075,-1.579849230702542,-0.9160530241125442
3,2023-09-04 16:15:00,2,0.7151261322881498,-0.386954613663588,-1.545904638061432,-1.0641137369943856
2,2023-09-04 16:30:00,1,1.7479235311878734,-0.11053378061521714,1.3733303290740282,1.6072499015419897
1,2023-09-04 16:45:00,2,-1.3935018904654521,0.4423078854815244,-1.410126267496992,1.077018360351019
2,2023-09-04 17:00:00,1,-0.059471916886642655,0.062229240040014566,-1.274347896932552,-0.1252346282495327
2,2023-09-04 17:15:00,2,1.1454583818297017,1.4443334052818686,0.6604938836107179,0.8077220519800462
4,2023-09-04 17:30:00,1,1.3606245066004776,-1.4235327375949784,-0.493622266187022,-1.0118570148007946
4,2023-09-04 17:45:00,0,-1.5226015653279177,-0.11053378061521714,-0.1881209324170319,0.20502785601396273
3,2023-09-04 18:00:00,2,-0.6619370662448149,-0.24874419713940266,1.610942477561798,0.1471970834530554
1,2023-09-04 18:15:00,0,1.4036577315546328,-1.6308483623812566,1.543053292279578,1.2888322743090415
1,2023-09-04 18:30:00,2,0.8011925821964602,-0.870691071498237,-0.1881209324170319,-1.4016921623649838
3,2023-09-04 18:45:00,1,-0.9201364159697455,-0.006875968222078195,1.4072749217151383,-1.5776231270834071
1,2023-09-04 19:00:00,0,0.5860264574256843,0.062229240040014566,-0.900957377880342,0.3248699389112648
3,2023-09-04 19:15:00,0,-0.4898041664281941,0.2695448648262925,0.287103364558508,-1.566126648200817
1,2023-09-04 19:30:00,0,1.0593919319213914,-0.386954613663588,-0.15417633977592204,1.288135518013127
2,2023-09-04 19:45:00,2,-0.79103674110728,-1.561743154119164,1.610942477561798,0.7471042542354808
1,2023-09-04 20:00:00,1,0.4999600075173748,-1.078006696284515,0.18526958663517787,-0.19700052672873117
2,2023-09-04 20:15:00,1,0.4569267825632196,0.9951495515782661,-0.12023174713481202,1.1728223510392692
2,2023-09-04 20:30:00,0,-0.9631696409239007,-0.11053378061521714,0.35499254984072803,0.9996784115045043
4,2023-09-04 20:45:00,2,1.661857081279563,0.5114130937436171,-0.629400636751462,-0.6248088924202634
2,2023-09-04 21:00:00,2,1.661857081279563,-1.2853223210707931,-0.22206552505814192,0.021432572040479603
1,2023-09-04 21:15:00,2,-1.264402215602987,-0.49061242605672717,-1.511960045420322,0.12768790716744802
4,2023-09-04 21:30:00,1,-0.3176712666115733,1.0642547598403589,-0.28995471034036197,-1.3821829860793766
4,2023-09-04 21:45:00,2,1.231524831738012,-1.388980133463932,1.0678289953040379,-1.2821984576156389
2,2023-09-04 22:00:00,0,-0.2316048167032634,-0.9397962797603295,-1.545904638061432,1.054025402585839
2,2023-09-04 22:15:00,0,-0.2316048167032634,0.30409746895733886,0.6604938836107179,-1.449071590487173
1,2023-09-04 22:30:00,1,-0.5328373913823493,1.0297021557093124,1.576997884920688,1.291967677640657
2,2023-09-04 22:45:00,0,1.231524831738012,-0.6633754467119588,1.101773587945148,0.46387281994621715
1,2023-09-04 23:00:00,0,-0.3176712666115733,-0.6288228425809125,-0.12023174713481202,-1.687013865541991
4,2023-09-04 23:15:00,2,-1.2213689906488319,-1.3544275293328858,-0.1881209324170319,0.4478474251401825
1,2023-09-04 23:30:00,0,0.9302922570589257,-0.6288228425809125,1.509108699638468,-0.820249033424294
3,2023-09-04 23:45:00,1,-1.1783357656946767,-0.8015858632361442,-0.08628715449370199,-0.15240812379020008
2,2023-09-05 00:00:00,0,-0.4898041664281941,0.5459656978746635,0.5926046983284978,0.7342142627610615
2,2023-09-05 00:15:00,0,1.1024251568755465,0.2695448648262925,-1.647738415984762,0.20049894009051833
4,2023-09-05 00:30:00,1,0.4569267825632196,-0.35240200953254164,-0.5615114514692421,0.719234002398899
4,2023-09-05 00:45:00,1,1.6188238563254087,-0.8015858632361442,0.4907709204051682,1.16376451919238
4,2023-09-05 01:00:00,2,-0.4898041664281941,-1.2162171128087003,0.04949121607073813,0.8683398497246122
1,2023-09-05 01:15:00,0,-0.7480035161531252,0.2695448648262925,0.0155466234296281,-1.4880899430583878
3,2023-09-05 01:30:00,0,-1.5226015653279177,1.4443334052818686,-1.715627601266982,0.3764299048089415
3,2023-09-05 01:45:00,1,-1.4365351154196073,0.23499226069524648,-0.968846563162562,-0.9933929729590589
4,2023-09-05 02:00:00,1,-0.4037377165198837,-1.1471119045466078,-0.934901970521452,-0.3408807018350853
3,2023-09-05 02:15:00,2,0.8011925821964602,0.8569391350540806,-1.240403304291442,-1.6229122863178527
2,2023-09-05 02:30:00,1,-1.0922693157863663,0.6150709061367563,-0.5615114514692421,-1.707219798123513
4,2023-09-05 02:45:00,0,-1.4365351154196073,1.375228197019776,1.4072749217151383,-1.35361597794688
2,2023-09-05 03:00:00,1,1.0593919319213914,0.8914917391851269,-0.45967767354591194,-1.1313507195501393
1,2023-09-05 03:15:00,0,-0.7480035161531252,-1.4580853417260249,0.5926046983284978,1.1369394017996701
1,2023-09-05 03:30:00,0,-0.5758706163365045,-1.6654009665123028,-0.731234414674792,0.5380773654611165
2,2023-09-05 03:45:00,0,0.8011925821964602,1.0988073639714053,0.6265492909696079,-0.3516804244217606
1,2023-09-05 04:00:00,2,0.026594533021667727,0.8223865309230342,-1.715627601266982,-0.467690347691533
3,2023-09-05 04:15:00,1,-0.14553836679495302,1.5825438218060537,1.576997884920688,-1.364764078681513
3,2023-09-05 04:30:00,2,1.7048903062337182,0.8914917391851269,-1.274347896932552,1.507265373078252
4,2023-09-05 04:45:00,1,-0.2746380416574181,-1.4235327375949784,-1.647738415984762,0.824792581229953
1,2023-09-05 05:00:00,0,-1.1353025407405215,1.3406755928887295,1.576997884920688,1.3679141138953423
1,2023-09-05 05:15:00,0,0.06962775797582292,0.13133444830210733,-1.274347896932552,1.1982539558401504
3,2023-09-05 05:30:00,0,1.4036577315546328,1.4443334052818686,1.4412195143562478,-1.0620234681066418
1,2023-09-05 05:45:00,0,-0.4467709414740389,-1.1471119045466078,0.321047957199618,-0.5819583802215186
1,2023-09-05 06:00:00,2,0.8442258071506153,-0.2141915930083563,0.5247155130462782,-1.3438613898040765
4,2023-09-05 06:15:00,1,0.1126609829299781,-1.1471119045466078,-1.070680341085892,1.107327259223302
2,2023-09-05 06:30:00,1,1.3606245066004776,0.7878339267919878,0.25315877191739794,1.3891651809207362
4,2023-09-05 06:45:00,1,-1.350468665511297,-1.0089014880224223,-0.12023174713481202,0.3729461233293687
2,2023-09-05 07:00:00,1,-1.264402215602987,1.6516490300681466,1.6448870702029081,0.09354684866763528
4,2023-09-05 07:15:00,1,1.5327574064170983,1.6170964259371001,0.1173804013529582,-0.9481038137246134
1,2023-09-05 07:30:00,1,1.446690956508788,-0.8361384673671906,-1.715627601266982,1.1602807377128075
3,2023-09-05 07:45:00,2,1.0593919319213914,1.5825438218060537,1.101773587945148,-0.5373659772829877
2,2023-09-05 08:00:00,1,-0.8771031910155903,-0.7670332591050978,-1.444070860138102,0.11270764680528524
4,2023-09-05 08:15:00,2,-0.8771031910155903,1.202465176364544,0.08343580871184816,-0.1405632667596529
2,2023-09-05 08:30:00,0,-0.18857159174910823,-0.9052436756292831,1.305441143791808,1.5372258938025773
4,2023-09-05 08:45:00,0,1.1454583818297017,-1.388980133463932,-0.663345229392572,-1.1912717609987904
4,2023-09-05 09:00:00,0,0.8011925821964602,0.2695448648262925,-1.308292489573662,-0.7488315130930528
4,2023-09-05 09:15:00,1,0.8872590321047705,0.5114130937436171,0.728383068892938,0.31407021632458954
4,2023-09-05 09:30:00,2,0.28479388274659884,-0.31784940540149526,1.135718180586258,1.7037506485261544
2,2023-09-05 09:45:00,0,-0.9631696409239007,1.5479912176750075,-1.749572193908092,0.6854413220470434
1,2023-09-05 10:00:00,2,0.1556942078841333,0.8569391350540806,-0.1881209324170319,-0.3353066514677688
3,2023-09-05 10:15:00,1,-0.6619370662448149,-0.8015858632361442,1.3393857364329183,0.7188856242509416
3,2023-09-05 10:30:00,1,0.6720929073339946,0.13133444830210733,-0.867012785239232,-0.36944770996758175
4,2023-09-05 10:45:00,1,-0.016438691932487464,-0.9052436756292831,-1.579849230702542,1.5797280278533654
4,2023-09-05 11:00:00,1,1.0163587069672362,0.09678184417106095,1.101773587945148,1.6225785400521096
1,2023-09-05 11:15:00,1,0.1556942078841333,0.09678184417106095,-1.0027911558036722,-0.2941980300088105
4,2023-09-05 11:30:00,1,1.5327574064170983,1.6170964259371001,-0.42573308090480194,-1.1069642491931302
2,2023-09-05 11:45:00,1,-0.18857159174910823,-0.4215072177946344,1.237551958509588,0.9017841519285102
2,2023-09-05 12:00:00,0,0.6720929073339946,0.9605969474472197,-1.104624933727002,-1.170369072121354
2,2023-09-05 12:15:00,2,-1.6517012401903832,-0.6979280508430052,0.0155466234296281,1.2508590561816983
1,2023-09-05 12:30:00,2,-1.4365351154196073,1.0988073639714053,-0.5954560441103519,0.6809124061235986
4,2023-09-05 12:45:00,1,0.54299323247153,-1.6308483623812566,-1.308292489573662,-0.7881982438122247
2,2023-09-05 13:00:00,2,-0.3176712666115733,1.1333599681024513,1.475164106997358,0.3116315692888886
1,2023-09-05 13:15:00,2,-1.1783357656946767,1.478886009412915,1.509108699638468,-1.147376114356174
3,2023-09-05 13:30:00,1,-0.9201364159697455,-1.4926379458570713,1.4412195143562478,-0.22452240041735574
2,2023-09-05 13:45:00,2,-1.0492360908322111,-0.9397962797603295,-0.493622266187022,0.6641902550216499
4,2023-09-05 14:00:00,0,-0.4037377165198837,-1.5271905499881175,-0.35784389562258206,0.5154327858438935
3,2023-09-05 14:15:00,1,-0.4467709414740389,0.13133444830210733,0.5247155130462782,-0.19665214858077396
3,2023-09-05 14:30:00,1,-0.3176712666115733,0.9951495515782661,0.7623276615340481,-0.3293842229524951
3,2023-09-05 14:45:00,1,-1.0922693157863663,0.8569391350540806,-1.2064587116503318,0.5307614243540135
1,2023-09-05 15:00:00,1,0.28479388274659884,-0.28329680127044904,0.5926046983284978,0.14441005826939704
3,2023-09-05 15:15:00,1,-1.3074354405571422,1.4097808011508222,-0.35784389562258206,-1.5110829008235678
4,2023-09-05 15:30:00,2,-0.6189038412906597,1.1333599681024513,1.610942477561798,-0.34401610516670067
3,2023-09-05 15:45:00,2,0.758159357242305,0.47686048961257077,-1.070680341085892,-1.422246473094463
3,2023-09-05 16:00:00,2,1.1454583818297017,-0.4215072177946344,1.3733303290740282,1.5271229275118168
1,2023-09-05 16:15:00,1,1.446690956508788,0.09678184417106095,-1.274347896932552,-0.1443954263871829
4,2023-09-05 16:30:00,0,0.9733254820130809,0.8223865309230342,-1.308292489573662,1.6002823385828442
2,2023-09-05 16:45:00,1,0.6290596823798394,-0.5597176343188197,-0.867012785239232,1.2665360728397759
4,2023-09-05 17:00:00,2,1.2745580566921673,0.30409746895733886,-0.7991235999570119,-1.6821365714705894
3,2023-09-05 17:15:00,1,-1.0492360908322111,0.9605969474472197,1.509108699638468,-0.7066777571902226
2,2023-09-05 17:30:00,2,-0.2746380416574181,-0.8361384673671906,-0.765179007315902,1.700266867046582
3,2023-09-05 17:45:00,1,-1.350468665511297,1.4097808011508222,1.237551958509588,0.5018460380735601
1,2023-09-05 18:00:00,2,0.8872590321047705,0.9605969474472197,1.3393857364329183,-0.4112530877224545
3,2023-09-05 18:15:00,0,0.4999600075173748,0.062229240040014566,-0.629400636751462,0.8519660767706204
3,2023-09-05 18:30:00,1,-0.016438691932487464,0.47686048961257077,0.5926046983284978,-0.49312195249241386
3,2023-09-05 18:45:00,1,-1.608668015236228,0.3732026772194316,0.5586601056873882,-0.3976663399521208
4,2023-09-05 19:00:00,2,0.3278271077007541,1.5134386135439615,0.1173804013529582,0.9352284541324088
4,2023-09-05 19:15:00,1,-0.4898041664281941,0.5459656978746635,-1.444070860138102,0.47536929882880713
1,2023-09-05 19:30:00,1,-1.3935018904654521,0.16588705243315371,0.321047957199618,0.09563711755537875
2,2023-09-05 19:45:00,0,-0.8771031910155903,1.1679125722334975,-0.5615114514692421,-1.5950420344812708
3,2023-09-05 20:00:00,0,-1.0492360908322111,0.30409746895733886,0.8302168468162681,-1.3685962383090429
2,2023-09-05 20:15:00,0,-1.0492360908322111,0.9605969474472197,-0.15417633977592204,-1.1327442321419685
3,2023-09-05 20:30:00,0,-0.3607044915657285,-0.9397962797603295,1.3733303290740282,-0.006437679796102447
3,2023-09-05 20:45:00,1,-1.264402215602987,0.33865007308838524,-1.138569526368112,-1.6828333277665037
3,2023-09-05 21:00:00,0,0.06962775797582292,-0.7670332591050978,0.8302168468162681,-1.2713987350289633
3,2023-09-05 21:15:00,2,-0.016438691932487464,0.30409746895733886,-0.25601011769925197,-0.9083887048574841
1,2023-09-05 21:30:00,0,1.446690956508788,0.5114130937436171,-0.934901970521452,-1.6748206303634865
2,2023-09-05 21:45:00,0,-1.0922693157863663,1.306122988757683,0.728383068892938,1.2909225431967852
2,2023-09-05 22:00:00,2,-0.9201364159697455,-1.388980133463932,-1.647738415984762,-1.0731715688412746
3,2023-09-05 22:15:00,0,0.06962775797582292,-1.0434540921534687,1.305441143791808,-0.9432265196532115
1,2023-09-05 22:30:00,0,1.3175912816463224,0.16588705243315371,-1.0027911558036722,-1.04948185478018
2,2023-09-05 22:45:00,1,-0.9631696409239007,0.8914917391851269,-1.2064587116503318,0.8150379930871493
1,2023-09-05 23:00:00,1,0.8442258071506153,-1.4235327375949784,1.3733303290740282,-1.1811687947080296
1,2023-09-05 23:15:00,0,-1.4795683403737625,-0.7670332591050978,0.21921417927628792,1.1773512669627137
4,2023-09-05 23:30:00,1,1.231524831738012,-1.561743154119164,-1.342237082214772,-0.16947865304010656
4,2023-09-05 23:45:00,1,0.1556942078841333,0.8223865309230342,-1.410126267496992,-0.8989824948626377
4,2023-09-06 00:00:00,0,1.5757906313712535,-0.8015858632361442,-0.731234414674792,-0.3562093403452053
2,2023-09-06 00:15:00,1,-0.3176712666115733,-0.14508638474626354,-1.274347896932552,-1.287424129834998
2,2023-09-06 00:30:00,1,1.3606245066004776,-1.6308483623812566,1.101773587945148,0.4015131314618652
3,2023-09-06 00:45:00,2,-0.5758706163365045,0.7878339267919878,-0.968846563162562,-1.2804565668758525
2,2023-09-06 01:00:00,1,-1.006202865878056,1.686201634199193,-1.1725141190092219,1.5152780704812694
1,2023-09-06 01:15:00,2,-0.7480035161531252,-1.5962957582502104,1.543053292279578,-0.5819583802215186
2,2023-09-06 01:30:00,2,-0.8771031910155903,0.407755281350478,-1.342237082214772,1.0731862007234891
4,2023-09-06 01:45:00,0,0.4569267825632196,-1.5271905499881175,-1.104624933727002,0.30954130040114486
3,2023-09-06 02:00:00,0,0.19872743283828848,-1.2853223210707931,0.694438476251828,0.8749590345358004
1,2023-09-06 02:15:00,0,0.06962775797582292,0.5805183020057099,1.237551958509588,-0.07924871271917254
3,2023-09-06 02:30:00,2,1.3175912816463224,-0.9743488838913759,-1.681683008625872,1.5751991119299205
1,2023-09-06 02:45:00,1,0.4569267825632196,-1.6654009665123028,-0.5954560441103519,1.552554532312698
1,2023-09-06 03:00:00,2,-1.4795683403737625,0.33865007308838524,1.203607365868478,-0.6572080601802899
3,2023-09-06 03:15:00,1,-1.350468665511297,0.7187287185298951,-0.765179007315902,1.0721410662796171
3,2023-09-06 03:30:00,2,0.54299323247153,1.6516490300681466,-0.663345229392572,0.5551478947110228
1,2023-09-06 03:45:00,1,0.54299323247153,0.5114130937436171,-0.08628715449370199,-0.770779336414361
2,2023-09-06 04:00:00,2,0.8872590321047705,0.7532813226609414,-1.715627601266982,1.7013120014904537
1,2023-09-06 04:15:00,1,-1.6517012401903832,1.375228197019776,0.9999398100218182,-0.5575719098645096
3,2023-09-06 04:30:00,2,-1.0492360908322111,-0.17963898887730992,-0.765179007315902,-0.8432419911894741
3,2023-09-06 04:45:00,0,0.5860264574256843,-1.1125593004155614,-0.867012785239232,-0.9418330070613824
1,2023-09-06 05:00:00,1,0.8872590321047705,1.3406755928887295,-1.0027911558036722,-1.586332580782339
2,2023-09-06 05:15:00,0,-0.4898041664281941,1.4443334052818686,1.543053292279578,0.34786289667644504
2,2023-09-06 05:30:00,0,-0.3607044915657285,1.1333599681024513,0.0155466234296281,0.6112367765321438
4,2023-09-06 05:45:00,1,-1.4795683403737625,1.478886009412915,-0.3917884882636919,0.7749745060720626
4,2023-09-06 06:00:00,0,-0.5758706163365045,-0.4560598219256808,-1.478015452779212,-0.6411826653742552
4,2023-09-06 06:15:00,0,-0.6189038412906597,0.09678184417106095,1.203607365868478,-0.8721573774699277
3,2023-09-06 06:30:00,2,-1.608668015236228,-1.2853223210707931,1.576997884920688,-0.44016847400290815
1,2023-09-06 06:45:00,2,0.54299323247153,0.5459656978746635,1.576997884920688,-0.8143266049090202
1,2023-09-06 07:00:00,0,0.28479388274659884,1.5134386135439615,1.610942477561798,-0.24403157670296316
4,2023-09-06 07:15:00,0,0.5860264574256843,0.7878339267919878,1.237551958509588,-0.6073899850223997
2,2023-09-06 07:30:00,0,1.5757906313712535,1.0297021557093124,1.033884402662928,0.6499067509554012
2,2023-09-06 07:45:00,0,-1.0922693157863663,0.8223865309230342,1.4412195143562478,-1.5128247915633544
2,2023-09-06 08:00:00,1,-1.608668015236228,-0.9052436756292831,0.728383068892938,0.22105325081999735
3,2023-09-06 08:15:00,1,0.8011925821964602,0.8223865309230342,-1.1725141190092219,-0.8989824948626377
4,2023-09-06 08:30:00,2,0.7151261322881498,0.7878339267919878,-0.22206552505814192,-1.6089771603995617
4,2023-09-06 08:45:00,1,-0.6189038412906597,-1.5962957582502104,-0.934901970521452,0.5642057265579121
3,2023-09-06 09:00:00,1,0.6720929073339946,-0.7670332591050978,0.08343580871184816,1.6260623215316827
1,2023-09-06 09:15:00,1,1.4036577315546328,0.23499226069524648,1.576997884920688,-1.4668388760329938
1,2023-09-06 09:30:00,2,1.4897241814629432,-0.9052436756292831,1.0678289953040379,0.2673875444983147
4,2023-09-06 09:45:00,1,0.8011925821964602,1.478886009412915,-1.0367357484447821,-1.3539643560948373
4,2023-09-06 10:00:00,2,-0.3176712666115733,1.0297021557093124,-0.8330681925981219,-1.5295469426653032
2,2023-09-06 10:15:00,1,0.6290596823798394,0.407755281350478,0.4568263277640581,0.17715760417738094
2,2023-09-06 10:30:00,2,0.4999600075173748,1.375228197019776,-0.5615114514692421,1.6271074559755545
2,2023-09-06 10:45:00,0,0.4999600075173748,-0.9052436756292831,-1.545904638061432,-0.0388368475561289
2,2023-09-06 11:00:00,0,-1.264402215602987,1.202465176364544,0.8302168468162681,-0.1781881067390384
2,2023-09-06 11:15:00,2,-0.3607044915657285,-0.31784940540149526,-0.42573308090480194,-1.674472252215529
4,2023-09-06 11:30:00,1,0.54299323247153,-0.6288228425809125,-1.410126267496992,-0.933471931510408
4,2023-09-06 11:45:00,2,-0.9631696409239007,0.9951495515782661,-1.6137938233436522,0.5784892306241601
1,2023-09-06 12:00:00,2,-1.264402215602987,1.0988073639714053,-0.052342561852591965,-0.6829880431291281
4,2023-09-06 12:15:00,1,-0.18857159174910823,1.7553068424612859,-0.7991235999570119,1.116036712922234
3,2023-09-06 12:30:00,0,-0.14553836679495302,-1.388980133463932,0.321047957199618,-0.6415310435222125
2,2023-09-06 12:45:00,2,1.446690956508788,0.7187287185298951,0.18526958663517787,-0.20083268635626114
3,2023-09-06 13:00:00,2,-1.4365351154196073,-0.4560598219256808,-0.697289822033682,-0.7986495882509429
4,2023-09-06 13:15:00,1,1.1024251568755465,0.47686048961257077,-0.42573308090480194,1.5661412800830317
2,2023-09-06 13:30:00,1,0.19872743283828848,-1.388980133463932,-0.697289822033682,0.6735964650164961
1,2023-09-06 13:45:00,0,-0.18857159174910823,0.7187287185298951,1.203607365868478,-0.476748179538422
3,2023-09-06 14:00:00,2,-0.5758706163365045,-0.07598117648417095,-0.01839796921148193,0.04129012647404422
2,2023-09-06 14:15:00,2,0.758159357242305,-0.2141915930083563,0.5247155130462782,-1.4372267334566258
2,2023-09-06 14:30:00,1,-0.9631696409239007,-0.35240200953254164,1.305441143791808,-0.5864872961449632
3,2023-09-06 14:45:00,2,1.0163587069672362,1.2370177804955904,0.728383068892938,-0.7996947226948148
4,2023-09-06 15:00:00,1,1.5757906313712535,1.0642547598403589,1.509108699638468,-0.24751535818253595
4,2023-09-06 15:15:00,2,0.8872590321047705,-0.041428572353124575,1.101773587945148,-0.9488005700205279
3,2023-09-06 15:30:00,0,0.1556942078841333,1.686201634199193,-0.697289822033682,1.6915574133476499
3,2023-09-06 15:45:00,1,1.188491606783857,0.5805183020057099,-0.934901970521452,1.5316518434352613
1,2023-09-06 16:00:00,1,0.8872590321047705,-0.4560598219256808,-1.715627601266982,-0.23810914818768944
4,2023-09-06 16:15:00,0,0.758159357242305,-0.31784940540149526,0.728383068892938,0.8934230763775359
4,2023-09-06 16:30:00,0,-1.6517012401903832,-0.6633754467119588,0.4568263277640581,-0.38477634847770176
4,2023-09-06 16:45:00,1,0.6720929073339946,-0.35240200953254164,-1.647738415984762,-0.8456806382251749
1,2023-09-06 17:00:00,1,-0.14553836679495302,-1.4580853417260249,-0.25601011769925197,-1.1111447869686175
4,2023-09-06 17:15:00,0,1.0163587069672362,0.407755281350478,-1.511960045420322,1.682847959648718
2,2023-09-06 17:30:00,0,0.8872590321047705,0.7878339267919878,1.203607365868478,-0.9191884274441597
2,2023-09-06 17:45:00,0,-1.264402215602987,0.8569391350540806,0.4568263277640581,-1.6100222948434337
2,2023-09-06 18:00:00,0,0.4569267825632196,-0.006875968222078195,1.2714965511506982,-0.5356240865432013
2,2023-09-06 18:15:00,0,-0.4467709414740389,-0.4215072177946344,0.08343580871184816,-0.271901828539545
1,2023-09-06 18:30:00,1,0.24176065779244368,0.2695448648262925,1.305441143791808,1.7459044044289846
3,2023-09-06 18:45:00,1,-1.3935018904654521,1.4097808011508222,0.321047957199618,-0.2966366770445114
1,2023-09-06 19:00:00,1,1.5327574064170983,-1.4926379458570713,-0.323899302981472,0.09006306718806249
3,2023-09-06 19:15:00,2,1.2745580566921673,0.6841761143988486,-0.731234414674792,-0.8460290163731321
4,2023-09-06 19:30:00,0,1.4897241814629432,1.375228197019776,1.576997884920688,0.36806882925796686
2,2023-09-06 19:45:00,0,-0.6619370662448149,0.30409746895733886,-1.070680341085892,-0.08691303197423252
1,2023-09-06 20:00:00,2,0.4569267825632196,-1.5962957582502104,0.8981060320984882,1.389861937216651
3,2023-09-06 20:15:00,2,1.0163587069672362,-0.4215072177946344,1.203607365868478,-0.6990134379351627
4,2023-09-06 20:30:00,2,1.2745580566921673,-0.870691071498237,0.9659952173807083,1.1324104858762256
